generation,individual,population_size,generations,max_depth,keep_pct,crossover_pct,random_pct,match_weight_factor,mutation_rate,fitness,matches,elapsed_time_seconds,expression
1,8,100,1000,3,0.45845166285070116,0.11878239039957701,0.42276594674972184,6.345497225215182,0.7769980676724035,0.11031444426740923,4,0.8999512195587158,sqrt((floor(n) ^ (pi << n)))
1,9,100,3000,9,0.697633807122666,0.14120110893942373,0.1611650839379103,6.812174830162669,0.1550853487695237,0.10275719831801271,4,7.313909530639648,(sqrt3 + ((10 % n) + n))
1,5,200,2000,8,0.798255003272823,0.18679785584117806,0.014947140885998994,6.054202680220239,0.6552707615373796,0.09910470985060799,4,17.49951171875,(n + (cos(n) + n))
1,10,300,1000,8,0.5761672103483404,0.17854901797619074,0.24528377167546886,9.72322395477552,0.5799911826805679,0.06170792761646846,4,17.457168102264404,(cos(n) + (n + n))
1,11,100,5000,4,0.5300716885995759,0.4414365588700273,0.02849175253039682,9.172617262874285,0.42994261994085525,0.06541208281179138,4,14.796709299087524,(n + (n + cos(n)))
1,4,100,4000,7,0.35231405388919235,0.5599325381683914,0.08775340794241626,7.178245365153733,0.8071579288288565,0.08358588617110473,4,42.68449521064758,((cos(n) + n) + n)
1,14,200,500,5,0.5500613314989817,0.13379380895854084,0.3161448595424774,8.156814084343328,0.4628997588725322,0.12259688521275228,2,1.5791773796081543,(n + phi)
1,3,100,4000,9,0.7359517894655623,0.1453900163103937,0.11865819422404403,1.132916727566787,0.5014243853817589,0.529606444498922,4,66.57673144340515,(n + (n + cos(n)))
1,16,300,4000,8,0.5867665062358988,0.16316888278138467,0.2500646109827166,1.2611995767062845,0.8093462427521606,0.47573755262980993,4,58.265161991119385,(n + (n + cos(n)))
1,13,500,1000,9,0.5049162531666883,0.31798290616711383,0.17710084066619786,7.988716668761555,0.5842241199093182,0.07510593063666815,4,109.42564582824707,(n + (n + cos(n)))
1,2,1500,3000,6,0.6057203267056495,0.18803644431593722,0.20624322897841332,2.829701586039322,0.29321575130527217,0.16828293080083778,6,148.3913176059723,(n + (n + cos((n & (n % 5)))))
1,17,1000,1000,4,0.47280102079120623,0.3128067525156951,0.21439222669309865,3.2374504796858785,0.6362766701265126,0.18533102012365496,4,24.04737114906311,((cos(n) + n) + n)
1,15,100,2000,10,0.11445191092166815,0.25305335441154003,0.6324947346667917,2.218568740957774,0.5522047332081381,0.27044462897326105,4,118.11990737915039,((n + cos(n)) + n)
1,20,500,2000,6,0.8627144488341317,0.07917904909143697,0.0581065020744313,9.865383329093897,0.20393709814384187,0.08447044636124365,3,14.293182134628296,(n + sqrt(factorial(n)))
1,18,500,4000,6,0.9731090642141909,0.024322980253105603,0.0025679555327035412,4.187623143311128,0.6722176160361729,0.19899912308594747,3,23.898389101028442,(sqrt(factorial(n)) + n)
1,7,1500,4000,10,0.6272853518423541,0.004149495346201667,0.3685651528114442,9.671393550809405,0.05224927245918599,0.06203862937102644,4,165.8953583240509,((n + cos(n)) + n)
